Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,TFE,,,
1.66597E-05,Mountain,7/31/2015,5.33,174,27684.60,95980.40,-2.460,2.796,973594,2.87,292,,,
0.017995241,Mountain,8/7/2015,5.59,176,36536.00,120968.00,-2.790,2.794,970067,2.8,293,,,
0.000822189,Mountain,8/14/2015,5.59,179,36536.00,120968.00,-2.710,2.841,977912,2.88,294,,,
0.002301167,Mountain,8/21/2015,5.59,183,36536.00,120968.00,-2.840,2.716,942081,2.75,295,,,
0.00044634,Mountain,8/28/2015,5.59,188,36536.00,120968.00,-2.900,2.676,922375,2.69,296,,,
1.18906E-05,Mountain,9/4/2015,5.6,191,32829.50,116797.00,-2.910,2.684,927167,2.69,297,,,
1.1809E-05,Mountain,9/11/2015,5.6,194,32829.50,116797.00,-2.900,2.684,904256,2.7,298,,,
0,Mountain,9/18/2015,5.6,197,32829.50,116797.00,-2.900,2.681,905773,2.7,299,,,
0.000963139,Mountain,9/25/2015,5.6,201,32829.50,116797.00,-2.990,2.575,906840,2.61,300,,,
0.086620955,Mountain,10/2/2015,4.6,206,26746.00,97679.40,-2.110,2.511,943756,2.49,301,,,
0.002717819,Mountain,10/9/2015,4.6,210,26746.00,97679.40,-2.220,2.479,967718,2.38,302,,,
0.002029056,Mountain,10/16/2015,4.6,213,26746.00,97679.40,-2.120,2.475,989765,2.48,303,,,
0.002224991,Mountain,10/23/2015,4.6,216,26746.00,97679.40,-2.220,2.399,990658,2.38,304,,,
0.013716419,Mountain,10/30/2015,4.6,216,26746.00,97679.40,-2.480,2.153,1046280,2.12,305,,,
0.258129553,Mountain,11/6/2015,3.24,217,44378.50,117893.00,-1.220,2.301,998745,2.02,306,,,
0.005442085,Mountain,11/13/2015,3.24,214,44378.50,117893.00,-1.130,2.31,1004080,2.11,307,,,
0.000313259,Mountain,11/20/2015,3.24,214,44378.50,117893.00,-1.150,2.305,990097,2.09,308,,,
0.002722117,Mountain,11/27/2015,3.24,211,44378.50,117893.00,-1.090,2.205,1005820,2.15,309,,,
0.0189378,Mountain,12/4/2015,3.07,203,55312.00,118983.25,-0.940,2.2,1001636,2.13,310,,,
0.032707107,Mountain,12/11/2015,3.07,203,55312.00,118983.25,-1.110,2.041,1034263,1.96,311,,,
0.046749452,Mountain,12/18/2015,3.07,198,55312.00,118983.25,-1.350,1.806,997935,1.72,312,,,
0.000877915,Mountain,12/25/2015,3.07,195,55312.00,118983.25,-1.390,1.953,982886,1.68,313,,,
0.168158998,Mountain,1/1/2016,3.09,185,45111.60,92251.00,-0.820,2.288,935925,2.27,314,,,
0.017995241,Mountain,1/8/2016,3.09,177,45111.60,92251.00,-0.710,2.356,901080,2.38,315,,,
0.00714144,Mountain,1/15/2016,3.09,170,45111.60,92251.00,-0.770,2.232,911328,2.32,316,,,
0.024287401,Mountain,1/22/2016,3.09,164,45111.60,92251.00,-0.890,2.122,895870,2.2,317,,,
0.000504987,Mountain,1/29/2016,3.09,159,45111.60,92251.00,-0.870,2.201,947373,2.22,318,,,
0.082573656,Mountain,2/5/2016,3.23,151,44982.00,109316.75,-1.120,2.05,955454,2.11,319,,,
0.001992985,Mountain,2/12/2016,3.23,147,44982.00,109316.75,-1.070,2.049,1011059,2.16,320,,,
0.042274434,Mountain,2/19/2016,3.23,147,44982.00,109316.75,-1.290,1.875,1034296,1.94,321,,,
0.008653326,Mountain,2/26/2016,3.23,145,44982.00,109316.75,-1.410,1.777,1042618,1.82,322,,,
0.101856043,Mountain,3/4/2016,3.43,146,36436.50,117606.75,-1.860,1.687,1072608,1.57,323,,,
0.001416349,Mountain,3/11/2016,3.43,147,36436.50,117606.75,-1.790,1.753,1109271,1.64,324,,,
0.007022253,Mountain,3/18/2016,3.43,148,36436.50,117606.75,-1.640,1.876,1070818,1.79,325,,,
0,Mountain,3/25/2016,3.43,147,36436.50,117606.75,-1.640,1.823,1073459,1.79,326,,,
0.192742415,Mountain,4/1/2016,2.78,149,26155.80,90522.40,-0.920,1.932,1094070,1.86,327,,,
0.011814745,Mountain,4/8/2016,2.78,150,26155.80,90522.40,-0.820,1.974,1131760,1.96,328,,,
0.005353956,Mountain,4/15/2016,2.78,152,26155.80,90522.40,-0.880,1.965,1157059,1.9,329,,,
0.000129132,Mountain,4/22/2016,2.78,155,26155.80,90522.40,-0.870,2.061,1098995,1.91,330,,,
0.000132118,Mountain,4/29/2016,2.78,157,26155.80,90522.40,-0.860,2.069,1106944,1.92,331,,,
0.25,Mountain,5/6/2016,3.25,161,32645.25,115831.75,-1.290,2.089,1073563,1.96,332,,,
0.000961481,Mountain,5/13/2016,3.25,166,32645.25,115831.75,-1.250,2.136,1088763,2,333,,,
0.007744,Mountain,5/20/2016,3.25,171,32645.25,115831.75,-1.360,2.036,1076282,1.89,334,,,
0.001351644,Mountain,5/27/2016,3.25,178,32645.25,115831.75,-1.410,2.032,1075414,1.84,335,,,
0.219103667,Mountain,6/3/2016,4.22,183,33620.75,111438.50,-2.070,2.356,1051119,2.15,336,,,
0.010291955,Mountain,6/10/2016,4.22,188,33620.75,111438.50,-1.860,2.516,1073841,2.36,337,,,
0.015290785,Mountain,6/17/2016,4.22,194,33620.75,111438.50,-1.630,2.597,1075469,2.59,338,,,
0.009635289,Mountain,6/24/2016,4.22,198,33620.75,111438.50,-1.470,2.71,1063784,2.75,339,,,
0.296172891,Mountain,7/1/2016,5.16,202,23435.40,90301.60,-2.270,2.881,1057182,2.89,340,,,
0.000950921,Mountain,7/8/2016,5.16,208,23435.40,90301.60,-2.340,2.782,1022505,2.82,341,,,
1.82628E-05,Mountain,7/15/2016,5.16,210,23435.40,90301.60,-2.350,2.731,1007203,2.81,342,,,
7.2431E-05,Mountain,7/22/2016,5.16,213,23435.40,90301.60,-2.370,2.715,960843,2.79,343,,,
0.000640923,Mountain,7/29/2016,5.16,213,23435.40,90301.60,-2.310,2.776,1008978,2.85,344,,,
0.027060962,Mountain,8/5/2016,4.81,215,28932.25,114120.25,-1.930,2.79,1055048,2.88,345,,,
0.003248409,Mountain,8/12/2016,4.81,217,28932.25,114120.25,-2.040,2.612,1097985,2.77,346,,,
0.000384468,Mountain,8/19/2016,4.81,219,28932.25,114120.25,-2.080,2.617,1069552,2.73,347,,,
0.001872226,Mountain,8/26/2016,4.81,222,28932.25,114120.25,-1.990,2.791,1037375,2.82,348,,,
0.029191182,Mountain,9/2/2016,5.27,224,20309.20,89670.40,-2.330,2.83,1052129,2.94,349,,,
0.000902577,Mountain,9/9/2016,5.27,227,20309.20,89670.40,-2.400,2.749,1033073,2.87,350,,,
0.00390625,Mountain,9/16/2016,5.27,230,20309.20,89670.40,-2.250,2.918,1083994,3.02,351,,,
0.0016,Mountain,9/23/2016,5.27,233,20309.20,89670.40,-2.160,2.997,1067097,3.11,352,,,
0.002143347,Mountain,9/30/2016,5.27,237,20309.20,89670.40,-2.260,2.962,1103354,3.01,353,,,
0.037904299,Mountain,10/7/2016,4.73,240,31346.00,116812.00,-1.820,3.034,1135059,2.91,354,,,
0.020408163,Mountain,10/14/2016,4.73,243,31346.00,116812.00,-1.560,3.268,1184871,3.17,355,,,
0.000369822,Mountain,10/21/2016,4.73,245,31346.00,116812.00,-1.590,3.162,1143189,3.14,356,,,
0.069775721,Mountain,10/28/2016,4.73,249,31346.00,116812.00,-2.010,2.841,1153045,2.72,357,,,
0.098240143,Mountain,11/4/2016,3.88,253,37258.75,113328.50,-1.380,2.851,1172127,2.5,358,,,
0.041167822,Mountain,11/11/2016,3.88,257,37258.75,113328.50,-1.660,2.693,1193024,2.22,359,,,
0.017564233,Mountain,11/18/2016,3.88,259,37258.75,113328.50,-1.440,2.754,1157763,2.44,360,,,
0.049382716,Mountain,11/25/2016,3.88,258,37258.75,113328.50,-1.120,2.986,1153565,2.76,361,,,
0.413265306,Mountain,12/2/2016,3.61,256,36786.20,90412.60,-0.400,3.368,1200726,3.21,362,,,
1.44,Mountain,12/9/2016,3.61,244,36786.20,90412.60,0.080,3.667,1240708,3.69,363,,,
2.25,Mountain,12/16/2016,3.61,230,36786.20,90412.60,-0.040,3.484,1208078,3.57,364,,,
2.25,Mountain,12/23/2016,3.61,217,36786.20,90412.60,-0.100,3.479,1221230,3.51,365,,,
3.24,Mountain,12/30/2016,3.61,207,36786.20,90412.60,0.080,3.804,1255674,3.69,366,,,
,Pacific,1/1/2010,6.25,268,55720.80,5109.20,-0.370,5.77,724087,5.88,1,,,
3.377647918,Pacific,1/8/2010,6.25,257,55720.80,5109.20,0.310,5.818,760159,6.56,2,,,
8.058272633,Pacific,1/15/2010,6.25,246,55720.80,5109.20,-0.570,5.61,782549,5.68,3,,,
0.04432133,Pacific,1/22/2010,6.25,235,55720.80,5109.20,-0.690,5.625,769887,5.56,4,,,
0.017013233,Pacific,1/29/2010,6.25,221,55720.80,5109.20,-0.780,5.35,782673,5.47,5,,,
0.042077581,Pacific,2/5/2010,6.09,211,62422.00,5788.75,-0.620,5.448,775827,5.47,6,,,
0.016649324,Pacific,2/12/2010,6.09,197,62422.00,5788.75,-0.540,5.37,780477,5.55,7,,,
0.067215364,Pacific,2/19/2010,6.09,193,62422.00,5788.75,-0.680,5.228,794836,5.41,8,,,
0.630622837,Pacific,2/26/2010,6.09,184,62422.00,5788.75,-1.220,4.816,820300,4.87,9,,,
0.329212577,Pacific,3/5/2010,5.26,182,61800.50,6291.50,-0.520,4.664,853259,4.74,10,,,
0.31102071,Pacific,3/12/2010,5.26,176,61800.50,6291.50,-0.810,4.49,859448,4.45,11,,,
0.073769242,Pacific,3/19/2010,5.26,179,61800.50,6291.50,-1.030,4.26,831206,4.23,12,,,
0.045621642,Pacific,3/26/2010,5.26,185,61800.50,6291.50,-1.250,4.034,815340,4.01,13,,,
0.2304,Pacific,4/2/2010,4.47,189,44869.80,4780.00,-0.650,3.943,844832,3.82,14,,,
0.076686391,Pacific,4/9/2010,4.47,193,44869.80,4780.00,-0.470,4.086,868368,4,15,,,
0.016296967,Pacific,4/16/2010,4.47,199,44869.80,4780.00,-0.410,4.08,879380,4.06,16,,,
0.029149316,Pacific,4/23/2010,4.47,209,44869.80,4780.00,-0.480,4.054,823549,3.99,17,,,
0.125434028,Pacific,4/30/2010,4.47,220,44869.80,4780.00,-0.310,4.13,861875,4.16,18,,,
0.149843913,Pacific,5/7/2010,4.37,230,45166.25,6248.50,-0.430,3.99,868994,3.94,19,,,
0.338020552,Pacific,5/14/2010,4.37,241,45166.25,6248.50,-0.180,4.246,874072,4.19,20,,,
0.151234568,Pacific,5/21/2010,4.37,253,45166.25,6248.50,-0.110,4.21,840409,4.26,21,,,
0.52892562,Pacific,5/28/2010,4.37,265,45166.25,6248.50,-0.190,4.172,842011,4.18,22,,,
1,Pacific,6/4/2010,4.44,279,39438.75,5999.00,0.000,4.54,828729,4.44,23,,,
#DIV/0!,Pacific,6/11/2010,4.44,288,39438.75,5999.00,0.290,4.768,832563,4.73,24,,,
1.627824019,Pacific,6/18/2010,4.44,299,39438.75,5999.00,0.660,5.068,825786,5.1,25,,,
0.066345271,Pacific,6/25/2010,4.44,305,39438.75,5999.00,0.490,4.808,759921,4.93,26,,,
2.280716368,Pacific,7/2/2010,4.91,311,38783.20,4990.40,-0.250,4.685,783430,4.66,27,,,
0.0016,Pacific,7/9/2010,4.91,318,38783.20,4990.40,-0.260,4.513,800607,4.65,28,,,
0.427514793,Pacific,7/16/2010,4.91,317,38783.20,4990.40,-0.430,4.432,785515,4.48,29,,,
0.138453218,Pacific,7/23/2010,4.91,314,38783.20,4990.40,-0.270,4.566,764029,4.64,30,,,
0.165980796,Pacific,7/30/2010,4.91,313,38783.20,4990.40,-0.160,4.762,779372,4.75,31,,,
5.640625,Pacific,8/6/2010,4.58,314,53953.00,5940.75,0.220,4.63,842038,4.8,32,,,
2.983471074,Pacific,8/13/2010,4.58,314,53953.00,5940.75,-0.160,4.314,828693,4.42,33,,,
0.5625,Pacific,8/20/2010,4.58,309,53953.00,5940.75,-0.280,4.206,828565,4.3,34,,,
1.474489796,Pacific,8/27/2010,4.58,301,53953.00,5940.75,-0.620,3.89,816477,3.96,35,,,
0.266389178,Pacific,9/3/2010,4.06,303,53075.25,5823.25,-0.300,3.816,827657,3.76,36,,,
0.017777778,Pacific,9/10/2010,4.06,307,53075.25,5823.25,-0.260,3.828,821716,3.8,37,,,
0.652366864,Pacific,9/17/2010,4.06,307,53075.25,5823.25,-0.050,3.998,817004,4.01,38,,,
0,Pacific,9/24/2010,4.06,309,53075.25,5823.25,-0.050,3.922,774120,4.01,39,,,
57.76,Pacific,10/1/2010,4.22,307,46613.20,4668.80,-0.430,3.85,791682,3.79,40,,,
0.394267171,Pacific,10/8/2010,4.22,313,46613.20,4668.80,-0.700,3.722,794669,3.52,41,,,
0.001836735,Pacific,10/15/2010,4.22,317,46613.20,4668.80,-0.730,3.626,807824,3.49,42,,,
0.027021955,Pacific,10/22/2010,4.22,321,46613.20,4668.80,-0.850,3.436,808541,3.37,43,,,
0.004982699,Pacific,10/29/2010,4.22,323,46613.20,4668.80,-0.910,3.578,796717,3.31,44,,,
0.244535684,Pacific,11/5/2010,3.85,327,61227.00,5660.50,-0.460,3.868,815270,3.39,45,,,
0.45415879,Pacific,11/12/2010,3.85,326,61227.00,5660.50,-0.150,4.016,781273,3.7,46,,,
0.04,Pacific,11/19/2010,3.85,329,61227.00,5660.50,-0.120,3.974,749109,3.73,47,,,
2.006944444,Pacific,11/26/2010,3.85,313,61227.00,5660.50,0.050,4.3,758702,3.9,48,,,
139.24,Pacific,12/3/2010,4.74,298,53771.60,4699.40,-0.540,4.27,760786,4.2,49,,,
0.231824417,Pacific,12/10/2010,4.74,293,53771.60,4699.40,-0.280,4.47,785382,4.46,50,,,
0.510204082,Pacific,12/17/2010,4.74,289,53771.60,4699.40,-0.480,4.204,784807,4.26,51,,,
0.125434028,Pacific,12/24/2010,4.74,284,53771.60,4699.40,-0.650,4.133,760034,4.09,52,,,
0.011597633,Pacific,12/31/2010,4.74,275,53771.60,4699.40,-0.580,4.274,767021,4.16,53,,,
1.034780024,Pacific,1/7/2011,4.51,248,65363.50,5567.25,0.010,4.528,817792,4.52,54,,,
36,Pacific,1/14/2011,4.51,229,65363.50,5567.25,-0.050,4.455,852133,4.46,55,,,
4.84,Pacific,1/21/2011,4.51,221,65363.50,5567.25,0.060,4.604,836565,4.57,56,,,
4,Pacific,1/28/2011,4.51,211,65363.50,5567.25,-0.060,4.436,831568,4.45,57,,,
0.25,Pacific,2/4/2011,4.54,187,60737.75,5196.25,-0.030,4.37,898069,4.51,58,,,
128.4444444,Pacific,2/11/2011,4.54,171,60737.75,5196.25,-0.370,4.016,944994,4.17,59,,,
0.532505478,Pacific,2/18/2011,4.54,162,60737.75,5196.25,-0.640,3.913,960208,3.9,60,,,
0.008789063,Pacific,2/25/2011,4.54,147,60737.75,5196.25,-0.700,3.891,982208,3.84,61,,,
0.081632653,Pacific,3/4/2011,4.32,136,52744.25,5512.50,-0.500,3.863,956442,3.82,62,,,
0.0016,Pacific,3/11/2011,4.32,137,52744.25,5512.50,-0.520,3.888,918567,3.8,63,,,
0.023668639,Pacific,3/18/2011,4.32,141,52744.25,5512.50,-0.440,4.024,897569,3.88,64,,,
0.297520661,Pacific,3/25/2011,4.32,137,52744.25,5512.50,-0.200,4.279,873477,4.12,65,,,
0.01,Pacific,4/1/2011,4.52,142,36360.40,4299.00,-0.220,4.344,906245,4.3,66,,,
0.464876033,Pacific,4/8/2011,4.52,145,36360.40,4299.00,-0.370,4.153,950482,4.15,67,,,
0.006574142,Pacific,4/15/2011,4.52,148,36360.40,4299.00,-0.400,4.153,978580,4.12,68,,,
0.140625,Pacific,4/22/2011,4.52,153,36360.40,4299.00,-0.250,4.281,930153,4.27,69,,,
0.2304,Pacific,4/29/2011,4.52,161,36360.40,4299.00,-0.130,4.484,1003421,4.39,70,,,
0.094674556,Pacific,5/6/2011,4.67,168,41342.25,5339.50,-0.170,4.487,981157,4.5,71,,,
3.543252595,Pacific,5/13/2011,4.67,177,41342.25,5339.50,-0.490,4.204,956074,4.18,72,,,
0.003748438,Pacific,5/20/2011,4.67,186,41342.25,5339.50,-0.520,4.204,915318,4.15,73,,,
0.147928994,Pacific,5/27/2011,4.67,197,41342.25,5339.50,-0.320,4.383,919093,4.35,74,,,
0.352539063,Pacific,6/3/2011,4.78,206,39213.75,5208.25,-0.130,4.699,981615,4.65,75,,,
1.917159763,Pacific,6/10/2011,4.78,217,39213.75,5208.25,0.050,4.787,1013660,4.83,76,,,
29.16,Pacific,6/17/2011,4.78,229,39213.75,5208.25,-0.220,4.508,976498,4.56,77,,,
1.092975207,Pacific,6/24/2011,4.78,237,39213.75,5208.25,-0.450,4.289,960530,4.33,78,,,
0.071111111,Pacific,7/1/2011,4.89,248,36230.60,4290.20,-0.570,4.323,974776,4.32,79,,,
0.001231148,Pacific,7/8/2011,4.89,254,36230.60,4290.20,-0.590,4.23,988230,4.3,80,,,
0.034760126,Pacific,7/15/2011,4.89,264,36230.60,4290.20,-0.480,4.39,980563,4.41,81,,,
0.125434028,Pacific,7/22/2011,4.89,271,36230.60,4290.20,-0.310,4.475,951287,4.58,82,,,
0.337148803,Pacific,7/29/2011,4.89,285,36230.60,4290.20,-0.490,4.303,968004,4.4,83,,,
0.081632653,Pacific,8/5/2011,4.84,288,50714.75,5253.50,-0.630,4.063,981087,4.21,84,,,
0.042579995,Pacific,8/12/2011,4.84,294,50714.75,5253.50,-0.760,4.02,1000246,4.08,85,,,
0.00848338,Pacific,8/19/2011,4.84,298,50714.75,5253.50,-0.830,3.944,998590,4.01,86,,,
0,Pacific,8/26/2011,4.84,298,50714.75,5253.50,-0.830,3.933,975210,4.01,87,,,
0.047031499,Pacific,9/2/2011,4.66,298,41127.20,3992.20,-0.650,3.948,977952,4.01,88,,,
0.00591716,Pacific,9/9/2011,4.66,299,41127.20,3992.20,-0.700,3.943,952674,3.96,89,,,
0.000204082,Pacific,9/16/2011,4.66,305,41127.20,3992.20,-0.710,3.918,953117,3.95,90,,,
0.064272962,Pacific,9/23/2011,4.66,312,41127.20,3992.20,-0.890,3.753,913905,3.77,91,,,
0.002019947,Pacific,9/30/2011,4.66,319,41127.20,3992.20,-0.850,3.756,938710,3.81,92,,,
0.001245675,Pacific,10/7/2011,4.41,330,48713.25,4973.00,-0.880,3.581,968457,3.53,93,,,
0.003228306,Pacific,10/14/2011,4.41,337,48713.25,4973.00,-0.930,3.576,996833,3.48,94,,,
0.022661579,Pacific,10/21/2011,4.41,342,48713.25,4973.00,-0.790,3.617,977327,3.62,95,,,
0,Pacific,10/28/2011,4.41,348,48713.25,4973.00,-0.790,3.66,960199,3.62,96,,,
0.027078994,Pacific,11/4/2011,4.13,353,59870.25,4961.00,-0.660,3.805,971799,3.47,97,,,
0.00573921,Pacific,11/11/2011,4.13,353,59870.25,4961.00,-0.710,3.665,996935,3.42,98,,,
0.203134299,Pacific,11/18/2011,4.13,356,59870.25,4961.00,-1.030,3.386,991038,3.1,99,,,
0.030540107,Pacific,11/25/2011,4.13,357,59870.25,4961.00,-1.210,3.454,955095,2.92,100,,,
0.279762311,Pacific,12/2/2011,3.94,359,61033.80,4113.60,-0.570,3.556,943649,3.37,101,,,
0.001231148,Pacific,12/9/2011,3.94,342,61033.80,4113.60,-0.550,3.429,988215,3.39,102,,,
0.31768595,Pacific,12/16/2011,3.94,324,61033.80,4113.60,-0.860,3.185,994703,3.08,103,,,
0.002163332,Pacific,12/23/2011,3.94,309,61033.80,4113.60,-0.900,3.132,1000237,3.04,104,,,
0,Pacific,12/30/2011,3.94,308,61033.80,4113.60,-0.900,3.053,1016237,3.04,105,,,
0.031604938,Pacific,1/6/2012,3.66,308,71874.75,5331.00,-0.740,3.033,1096284,2.92,106,,,
0.022096421,Pacific,1/13/2012,3.66,301,71874.75,5331.00,-0.850,2.819,1134701,2.81,107,,,
0.23266436,Pacific,1/20/2012,3.66,283,71874.75,5331.00,-1.260,2.406,1152540,2.4,108,,,
0.018203578,Pacific,1/27/2012,3.66,278,71874.75,5331.00,-1.090,2.618,1203330,2.57,109,,,
0.141486407,Pacific,2/3/2012,3.13,275,65826.00,5073.25,-0.680,2.53,1256019,2.45,110,,,
0.007785467,Pacific,2/10/2012,3.13,272,65826.00,5073.25,-0.620,2.485,1262254,2.51,111,,,
0.000260146,Pacific,2/17/2012,3.13,267,65826.00,5073.25,-0.610,2.528,1252913,2.52,112,,,
0.03251814,Pacific,2/24/2012,3.13,266,65826.00,5073.25,-0.500,2.61,1204381,2.63,113,,,
0.0064,Pacific,3/2/2012,2.91,258,50609.60,3875.60,-0.460,2.506,1216428,2.45,114,,,
0.170604915,Pacific,3/9/2012,2.91,255,50609.60,3875.60,-0.650,2.322,1231889,2.26,115,,,
0.053254438,Pacific,3/16/2012,2.91,255,50609.60,3875.60,-0.800,2.291,1238679,2.11,116,,,
0.00390625,Pacific,3/23/2012,2.91,253,50609.60,3875.60,-0.750,2.318,1231442,2.16,117,,,
0.017777778,Pacific,3/30/2012,2.91,256,50609.60,3875.60,-0.850,2.18,1234227,2.06,118,,,
0.049965398,Pacific,4/6/2012,2.63,261,51911.00,4989.25,-0.660,2.142,1252198,1.97,119,,,
0.003673095,Pacific,4/13/2012,2.63,265,51911.00,4989.25,-0.700,2.017,1308103,1.93,120,,,
0.01,Pacific,4/20/2012,2.63,270,51911.00,4989.25,-0.770,1.95,1284741,1.86,121,,,
0.033057851,Pacific,4/27/2012,2.63,276,51911.00,4989.25,-0.630,2.054,1257703,2,122,,,
0.100781053,Pacific,5/4/2012,2.69,283,47463.50,5374.50,-0.430,2.306,1226562,2.26,123,,,
0.026500811,Pacific,5/11/2012,2.69,289,47463.50,5374.50,-0.360,2.438,1222589,2.33,124,,,
0.197530864,Pacific,5/18/2012,2.69,300,47463.50,5374.50,-0.200,2.577,1210292,2.49,125,,,
0.25,Pacific,5/25/2012,2.69,309,47463.50,5374.50,-0.100,2.654,1207028,2.59,126,,,
88.36,Pacific,6/1/2012,3.41,318,37274.40,4042.00,-1.040,2.399,1206991,2.37,127,,,
0.00147929,Pacific,6/8/2012,3.41,327,37274.40,4042.00,-1.080,2.371,1176268,2.33,128,,,
0.006944444,Pacific,6/15/2012,3.41,335,37274.40,4042.00,-1.170,2.319,1185328,2.24,129,,,
0.057272262,Pacific,6/22/2012,3.41,342,37274.40,4042.00,-0.890,2.581,1145017,2.52,130,,,
0.072718091,Pacific,6/29/2012,3.41,353,37274.40,4042.00,-0.650,2.756,1115630,2.76,131,,,
0.015147929,Pacific,7/6/2012,3.41,360,50382.25,5211.50,-0.570,2.861,1116158,2.84,132,,,
0.001231148,Pacific,7/13/2012,3.41,360,50382.25,5211.50,-0.590,2.844,1117917,2.82,133,,,
0.028727377,Pacific,7/20/2012,3.41,364,50382.25,5211.50,-0.490,2.93,1123235,2.92,134,,,
0.183673469,Pacific,7/27/2012,3.41,364,50382.25,5211.50,-0.280,3.098,1126758,3.13,135,,,
5.389030612,Pacific,8/3/2012,4.05,361,47484.00,4266.20,-0.930,3.078,1112252,3.12,136,,,
0.046248121,Pacific,8/10/2012,4.05,354,47484.00,4266.20,-1.130,2.904,1076707,2.92,137,,,
0.0176208,Pacific,8/17/2012,4.05,345,47484.00,4266.20,-1.280,2.751,1086018,2.77,138,,,
0.000244141,Pacific,8/24/2012,4.05,345,47484.00,4266.20,-1.260,2.776,1080414,2.79,139,,,
0.00308642,Pacific,8/31/2012,4.05,342,47484.00,4266.20,-1.330,2.69,1101920,2.72,140,,,
0.253773532,Pacific,9/7/2012,3.48,341,56909.00,5006.50,-0.660,2.777,1133496,2.82,141,,,
0.008264463,Pacific,9/14/2012,3.48,341,56909.00,5006.50,-0.600,2.969,1122990,2.88,142,,,
0.04,Pacific,9/21/2012,3.48,342,56909.00,5006.50,-0.720,2.816,1067076,2.76,143,,,
0.055748457,Pacific,9/28/2012,3.48,347,56909.00,5006.50,-0.550,3.08,1147792,2.93,144,,,
0.20661157,Pacific,10/5/2012,3.52,348,58579.25,5475.25,-0.300,3.442,1187378,3.22,145,,,
0.017777778,Pacific,10/12/2012,3.52,355,58579.25,5475.25,-0.260,3.512,1188592,3.26,146,,,
0.036982249,Pacific,10/19/2012,3.52,362,58579.25,5475.25,-0.210,3.519,1204690,3.31,147,,,
0.22675737,Pacific,10/26/2012,3.52,368,58579.25,5475.25,-0.110,3.454,1183848,3.41,148,,,
16.73553719,Pacific,11/2/2012,4,375,47673.60,3939.80,-0.560,3.621,1175941,3.44,149,,,
0.005102041,Pacific,11/9/2012,4,377,47673.60,3939.80,-0.600,3.572,1150704,3.4,150,,,
0.054444444,Pacific,11/16/2012,4,374,47673.60,3939.80,-0.460,3.712,1156533,3.54,151,,,
0.0231569,Pacific,11/23/2012,4,378,47673.60,3939.80,-0.390,3.839,1164799,3.61,152,,,
0.016436555,Pacific,11/30/2012,4,375,47673.60,3939.80,-0.340,3.681,1152312,3.66,153,,,
4.737024221,Pacific,12/7/2012,4.49,376,69154.00,5282.25,-1.080,3.609,1137704,3.41,154,,,
0.0103738,Pacific,12/14/2012,4.49,372,69154.00,5282.25,-1.190,3.383,1167143,3.3,155,,,
0,Pacific,12/21/2012,4.49,360,69154.00,5282.25,-1.190,3.402,1164624,3.3,156,,,
0.001129864,Pacific,12/28/2012,4.49,352,69154.00,5282.25,-1.150,3.39,1164815,3.34,157,,,
0.047258979,Pacific,1/4/2013,4.18,333,77837.75,5257.75,-0.900,3.267,1175043,3.28,158,,,
0.012345679,Pacific,1/11/2013,4.18,316,77837.75,5257.75,-1.000,3.223,1174780,3.18,159,,,
0.0676,Pacific,1/18/2013,4.18,286,77837.75,5257.75,-0.740,3.465,1174981,3.44,160,,,
0.018261505,Pacific,1/25/2013,4.18,274,77837.75,5257.75,-0.640,3.501,1146846,3.54,161,,,
0.25,Pacific,2/1/2013,3.58,269,65289.00,4868.25,-0.320,3.298,1201259,3.26,162,,,
0.047851563,Pacific,2/8/2013,3.58,266,65289.00,4868.25,-0.250,3.338,1193809,3.33,163,,,
0.0784,Pacific,2/15/2013,3.58,259,65289.00,4868.25,-0.320,3.226,1199688,3.26,164,,,
0.00390625,Pacific,2/22/2013,3.58,252,65289.00,4868.25,-0.300,3.272,1201674,3.28,165,,,
1.777777778,Pacific,3/1/2013,4.18,247,47712.00,4327.60,-0.700,3.443,1236980,3.48,166,,,
0.016530612,Pacific,3/8/2013,4.18,245,47712.00,4327.60,-0.610,3.548,1272844,3.57,167,,,
0.077667294,Pacific,3/15/2013,4.18,248,47712.00,4327.60,-0.440,3.732,1340116,3.74,168,,,
0.322830579,Pacific,3/22/2013,4.18,248,47712.00,4327.60,-0.190,3.935,1407669,3.99,169,,,
0.099722992,Pacific,3/29/2013,4.18,248,47712.00,4327.60,-0.130,3.983,1459808,4.05,170,,,
12.52071006,Pacific,4/5/2013,4.58,256,48750.50,5284.00,-0.590,3.991,1517970,3.99,171,,,
0.056305659,Pacific,4/12/2013,4.58,258,48750.50,5284.00,-0.450,4.109,1564250,4.13,172,,,
0.071111111,Pacific,4/19/2013,4.58,258,48750.50,5284.00,-0.330,4.264,1573733,4.25,173,,,
0.000918274,Pacific,4/26/2013,4.58,262,48750.50,5284.00,-0.340,4.198,1559802,4.24,174,,,
0,Pacific,5/3/2013,4.57,268,37828.60,4306.40,-0.340,4.225,1537414,4.23,175,,,
1,Pacific,5/10/2013,4.57,278,37828.60,4306.40,-0.680,3.96,1507390,3.89,176,,,
0.007785467,Pacific,5/17/2013,4.57,285,37828.60,4306.40,-0.620,4.001,1490834,3.95,177,,,
0.093912591,Pacific,5/24/2013,4.57,294,37828.60,4306.40,-0.430,4.193,1498148,4.14,178,,,
